id,tag,timestamp,value
2220,Train/loss,1680423422503,0.422229140996933
2230,Train/loss,1680423432274,0.40867576003074646
2240,Train/loss,1680423442054,0.4262000322341919
2250,Train/loss,1680423451838,0.431048184633255
2260,Train/loss,1680423461606,0.41896986961364746
2270,Train/loss,1680423471359,0.45158740878105164
2280,Train/loss,1680423481121,0.47688958048820496
2290,Train/loss,1680423490920,0.42603862285614014
2300,Train/loss,1680423500688,0.41416072845458984
2310,Train/loss,1680423510441,0.4492111802101135
2320,Train/loss,1680423520200,0.46213483810424805
2330,Train/loss,1680423529956,0.4101126492023468
2340,Train/loss,1680423539724,0.3958583474159241
2350,Train/loss,1680423549488,0.40740129351615906
2360,Train/loss,1680423560510,0.40455007553100586
2370,Train/loss,1680423570294,0.41583362221717834
2380,Train/loss,1680423580129,0.4132700562477112
2390,Train/loss,1680423589950,0.4207066297531128
2400,Train/loss,1680423599729,0.4052225649356842
2410,Train/loss,1680424211794,0.41312456130981445
2420,Train/loss,1680424221479,0.43954452872276306
2430,Train/loss,1680424231163,0.420736163854599
2440,Train/loss,1680424240844,0.41380244493484497
2450,Train/loss,1680424250522,0.41050320863723755
2460,Train/loss,1680424260397,0.4715060591697693
2470,Train/loss,1680424270160,0.3991413116455078
2480,Train/loss,1680424279991,0.41316473484039307
2490,Train/loss,1680424289795,0.4151006042957306
2500,Train/loss,1680424299545,0.41950592398643494
2510,Train/loss,1680424309301,0.38643866777420044
2520,Train/loss,1680424320309,0.4071164131164551
2530,Train/loss,1680424330054,0.405279278755188
2540,Train/loss,1680424339817,0.39864563941955566
2550,Train/loss,1680424349611,0.42601877450942993
2560,Train/loss,1680424359396,0.38980990648269653
2570,Train/loss,1680424369161,0.3852221667766571
2580,Train/loss,1680424378918,0.39688625931739807
2590,Train/loss,1680424388666,0.3939177393913269
2600,Train/loss,1680424398418,0.394395112991333
2610,Train/loss,1680424408173,0.38726806640625
2620,Train/loss,1680424417962,0.4104275405406952
2630,Train/loss,1680424427737,0.4019686281681061
2640,Train/loss,1680424437522,0.3930259644985199
2650,Train/loss,1680424447293,0.3944070339202881
2660,Train/loss,1680424457057,0.4156052768230438
2670,Train/loss,1680424468257,0.3950665593147278
2680,Train/loss,1680424478084,0.3932740092277527
2690,Train/loss,1680424487903,0.4128308892250061
2700,Train/loss,1680424497703,0.39282363653182983
2710,Train/loss,1680424507569,0.42499232292175293
2720,Train/loss,1680424517360,0.39273330569267273
2730,Train/loss,1680424527126,0.4143106937408447
2740,Train/loss,1680424536929,0.3872337341308594
2750,Train/loss,1680424546835,0.40327733755111694
2760,Train/loss,1680424556625,0.40717968344688416
2770,Train/loss,1680424566379,0.4144923686981201
2780,Train/loss,1680424576171,0.40800532698631287
2790,Train/loss,1680424586003,0.38956937193870544
2800,Train/loss,1680424595843,0.3797960877418518
2810,Train/loss,1680424605714,0.37757056951522827
2820,Train/loss,1680424616284,0.38121652603149414
2830,Train/loss,1680424627356,0.40236592292785645
2840,Train/loss,1680424637238,0.407333105802536
2850,Train/loss,1680424647043,0.3895843029022217
2860,Train/loss,1680424656827,0.40351611375808716
2870,Train/loss,1680424666610,0.366918683052063
2880,Train/loss,1680424676809,0.4204493761062622
2890,Train/loss,1680424686922,0.39766231179237366
2900,Train/loss,1680424697330,0.40316298604011536
2910,Train/loss,1680424707337,0.3868192732334137
2920,Train/loss,1680424717302,0.3839723467826843
2930,Train/loss,1680424727206,0.38973844051361084
2940,Train/loss,1680424736963,0.3654770851135254
2950,Train/loss,1680424746726,0.38654178380966187
2960,Train/loss,1680424756481,0.38134902715682983
2970,Train/loss,1680424766248,0.376530259847641
2980,Train/loss,1680424775986,0.3622159957885742
2990,Train/loss,1680424786929,0.39236581325531006
3000,Train/loss,1680424796658,0.36595118045806885
3010,Train/loss,1680424806391,0.3820233643054962
3020,Train/loss,1680424816198,0.3893073499202728
3030,Train/loss,1680424826062,0.37777775526046753
3040,Train/loss,1680424835869,0.36572688817977905
3050,Train/loss,1680424845601,0.3828153908252716
3060,Train/loss,1680424855346,0.3761484920978546
3070,Train/loss,1680424865092,0.39087095856666565
3080,Train/loss,1680424874840,0.38544130325317383
3090,Train/loss,1680424884596,0.3472464084625244
3100,Train/loss,1680424894437,0.39415058493614197
3110,Train/loss,1680424904198,0.4053976833820343
3120,Train/loss,1680424913972,0.40832412242889404
3130,Train/loss,1680424923743,0.37987518310546875
3140,Train/loss,1680424933488,0.36898189783096313
3150,Train/loss,1680424944512,0.3883017897605896
3160,Train/loss,1680424954336,0.39219051599502563
3170,Train/loss,1680424964207,0.3600938022136688
3180,Train/loss,1680424974047,0.39474985003471375
3190,Train/loss,1680424983858,0.37932243943214417
3200,Train/loss,1680424993608,0.38934794068336487
3210,Train/loss,1680425614118,0.39505404233932495
3220,Train/loss,1680425623737,0.3701639175415039
3230,Train/loss,1680425633389,0.37594833970069885
3240,Train/loss,1680425643155,0.41120195388793945
3250,Train/loss,1680425653401,0.37735530734062195
3260,Train/loss,1680425663154,0.3783755600452423
3270,Train/loss,1680425672899,0.3458690643310547
3280,Train/loss,1680425682626,0.3895764648914337
3290,Train/loss,1680425692403,0.36835339665412903
